wl,#f,n,,wl,#f,k
"4,93097","60839956438591,2","1,94696",,"4,93097","60839956438591,2","0,00103"
"4,94071","60720017973125,3","1,94655",,"4,94071","60720017973125,3","0,00104"
"4,9505","60599939400060,6","1,94613",,"4,9505","60599939400060,6","0,00104"
"4,96032","60479969034255,9","1,94571",,"4,96032","60479969034255,9","0,00105"
"4,97018","60359986962242,8","1,94529",,"4,97018","60359986962242,8","0,00106"
"4,98008","60239996144640,3","1,94487",,"4,98008","60239996144640,3","0,00107"
"4,99002",60119999519040,"1,94444",,"4,99002",60119999519040,"0,00107"
5,60000000000000,"1,94401",,5,60000000000000,"0,00108"
"5,01002",59880000479040,"1,94358",,"5,01002",59880000479040,"0,00109"
"5,02008","59760003824640,3","1,94314",,"5,02008","59760003824640,3","0,0011"
"5,03018","59640012882242,8","1,94271",,"5,03018","59640012882242,8","0,00111"
"5,04032","59520030474255,6","1,94226",,"5,04032","59520030474255,6","0,00111"
"5,05051","59399941788057,1","1,94182",,"5,05051","59399941788057,1","0,00112"
"5,06073","59279985298563,6","1,94137",,"5,06073","59279985298563,6","0,00113"
"5,07099","59160045671555,3","1,94091",,"5,07099","59160045671555,3","0,00114"
"5,0813","59040009446401,5","1,94046",,"5,0813","59040009446401,5","0,00115"
"5,09165","58919996464800,2","1,94",,"5,09165","58919996464800,2","0,00116"
"5,10204","58800009408001,5","1,93954",,"5,10204","58800009408001,5","0,00117"
"5,11247","58680050934284,2","1,93907",,"5,11247","58680050934284,2","0,00118"
"5,12295","58560009369601,5","1,9386",,"5,12295","58560009369601,5","0,00118"
"5,13347","58440002571360,1","1,93813",,"5,13347","58440002571360,1","0,00119"
"5,14403","58320033125778,8","1,93765",,"5,14403","58320033125778,8","0,0012"
"5,15464","58199990688001,5","1,93717",,"5,15464","58199990688001,5","0,00121"
"5,16529","58079991636481,2","1,93669",,"5,16529","58079991636481,2","0,00122"
"5,17598","57960038485465,6","1,9362",,"5,17598","57960038485465,6","0,00123"
"5,18672","57840022210568,5","1,93571",,"5,18672","57840022210568,5","0,00124"
"5,19751","57719946666769,3","1,93521",,"5,19751","57719946666769,3","0,00125"
"5,20833","57600036864023,6","1,93471",,"5,20833","57600036864023,6","0,00126"
"5,21921","57479963442743,3","1,93421",,"5,21921","57479963442743,3","0,00127"
"5,23013",57359950899882,"1,9337",,"5,23013",57359950899882,"0,00128"
"5,24109","57240001602720,1","1,93319",,"5,24109","57240001602720,1","0,00129"
"5,2521","57120009139201,5","1,93267",,"5,2521","57120009139201,5","0,0013"
"5,26316","56999977200009,1","1,93215",,"5,26316","56999977200009,1","0,00131"
"5,27426","56880017291525,3","1,93163",,"5,27426","56880017291525,3","0,00132"
"5,28541","56760024293290,4","1,9311",,"5,28541","56760024293290,4","0,00133"
"5,29661","56640001812480,1","1,93057",,"5,29661","56640001812480,1","0,00134"
"5,30786","56519953427558,4","1,93004",,"5,30786","56519953427558,4","0,00135"
"5,31915","56399988720002,3","1,9295",,"5,31915","56399988720002,3","0,00136"
"5,33049","56280004277280,3","1,92895",,"5,33049","56280004277280,3","0,00138"
"5,34188","56160003594240,2","1,9284",,"5,34188","56160003594240,2","0,00139"
"5,35332","56039990136961,7","1,92785",,"5,35332","56039990136961,7","0,0014"
"5,36481","55919967342739,1","1,92729",,"5,36481","55919967342739,1","0,00141"
"5,37634","55800042408032,2","1,92673",,"5,37634","55800042408032,2","0,00142"
"5,38793","55680010690562,1","1,92616",,"5,38793","55680010690562,1","0,00143"
"5,39957","55559979776167,4","1,92559",,"5,39957","55559979776167,4","0,00145"
"5,41126","55439952986919,9","1,92501",,"5,41126","55439952986919,9","0,00146"
"5,42299","55320035626102,9","1,92443",,"5,42299","55320035626102,9","0,00147"
"5,43478","55200026496012,7","1,92385",,"5,43478","55200026496012,7","0,00148"
"5,44662","55080031285457,8","1,92326",,"5,44662","55080031285457,8","0,00149"
"5,45852",54959952514601,"1,92266",,"5,45852",54959952514601,"0,00151"
"5,47046","54839995174080,4","1,92206",,"5,47046","54839995174080,4","0,00152"
"5,48246","54719961477147,1","1,92146",,"5,48246","54719961477147,1","0,00153"
"5,49451","54599955228036,7","1,92085",,"5,49451","54599955228036,7","0,00155"
"5,50661","54479979515527,7","1,92023",,"5,50661","54479979515527,7","0,00156"
"5,51876","54360037399705,7","1,91961",,"5,51876","54360037399705,7","0,00157"
"5,53097","54240033845781,1","1,91898",,"5,53097","54240033845781,1","0,00159"
"5,54324","54119973156493,3","1,91835",,"5,54324","54119973156493,3","0,0016"
"5,55556","53999956800034,6","1,91771",,"5,55556","53999956800034,6","0,00161"
"5,56793","53879987715362,8","1,91707",,"5,56793","53879987715362,8","0,00163"
"5,58036","53759972474894,1","1,91642",,"5,58036","53759972474894,1","0,00164"
"5,59284","53640011157122,3","1,91577",,"5,59284","53640011157122,3","0,00166"
"5,60538","53520011132162,3","1,91511",,"5,60538","53520011132162,3","0,00167"
"5,61798","53399976504010,4","1,91445",,"5,61798","53399976504010,4","0,00169"
"5,63063","53280005967360,7","1,91378",,"5,63063","53280005967360,7","0,0017"
"5,64334","53160008080321,2","1,9131",,"5,64334","53160008080321,2","0,00172"
"5,65611","53039986846083,3","1,91242",,"5,65611","53039986846083,3","0,00173"
"5,66893","52920039584189,6","1,91173",,"5,66893","52920039584189,6","0,00175"
"5,68182","52799983104005,4","1,91103",,"5,68182","52799983104005,4","0,00176"
"5,69476","52680007585921,1","1,91033",,"5,69476","52680007585921,1","0,00178"
"5,70776","52560023546890,5","1,90962",,"5,70776","52560023546890,5","0,0018"
"5,72082","52440034820183,1","1,90891",,"5,72082","52440034820183,1","0,00181"
"5,73394","52320045204519,1","1,90819",,"5,73394","52320045204519,1","0,00183"
"5,74713","52199967636020,1","1,90747",,"5,74713","52199967636020,1","0,00185"
"5,76037","52079987917442,8","1,90673",,"5,76037","52079987917442,8","0,00186"
"5,77367","51960018497766,6","1,90599",,"5,77367","51960018497766,6","0,00188"
"5,78704","51839973457933,6","1,90525",,"5,78704","51839973457933,6","0,0019"
"5,80046","51720035997145,1","1,90449",,"5,80046","51720035997145,1","0,00192"
"5,81395","51600030960018,6","1,90373",,"5,81395","51600030960018,6","0,00193"
"5,82751","51479963140346,4","1,90297",,"5,82751","51479963140346,4","0,00195"
"5,84112","51360013148163,4","1,90219",,"5,84112","51360013148163,4","0,00197"
"5,8548","51240008198401,3","1,90141",,"5,8548","51240008198401,3","0,00199"
"5,86854","51120040078111,4","1,90062",,"5,86854","51120040078111,4","0,00201"
"5,88235","51000025500012,7","1,89983",,"5,88235","51000025500012,7","0,00203"
"5,89623","50879969064978,8","1,89902",,"5,89623","50879969064978,8","0,00205"
"5,91017","50759961219389,6","1,89821",,"5,91017","50759961219389,6","0,00207"
"5,92417","50640005266560,6","1,89739",,"5,92417","50640005266560,6","0,00209"
"5,93824","50520019399687,4","1,89656",,"5,93824","50520019399687,4","0,00211"
"5,95238","50400008064001,3","1,89573",,"5,95238","50400008064001,3","0,00213"
"5,96659","50279975664491,8","1,89489",,"5,96659","50279975664491,8","0,00215"
"5,98086","50160010433282,2","1,89404",,"5,98086","50160010433282,2","0,00217"
"5,9952","50040032025620,5","1,89318",,"5,9952","50040032025620,5","0,00219"
"6,00962","49919961661469,4","1,89231",,"6,00962","49919961661469,4","0,00221"
"6,0241","49799970120017,9","1,89143",,"6,0241","49799970120017,9","0,00224"
"6,03865","49679978140809,6","1,89055",,"6,03865","49679978140809,6","0,00226"
"6,05327","49559989889762,1","1,88966",,"6,05327","49559989889762,1","0,00228"
"6,06796","49440009492481,8","1,88876",,"6,06796","49440009492481,8","0,0023"
"6,08273","49319959952192,5","1,88784",,"6,08273","49319959952192,5","0,00233"
"6,09756","49200007872001,3","1,88692",,"6,09756","49200007872001,3","0,00235"
"6,11247","49079995484640,4","1,886",,"6,11247","49079995484640,4","0,00238"
"6,12745","48960007833601,3","1,88506",,"6,12745","48960007833601,3","0,0024"
"6,14251","48839969328499,3","1,88411",,"6,14251","48839969328499,3","0,00243"
"6,15764","48719964142106,4","1,88315",,"6,15764","48719964142106,4","0,00245"
"6,17284","48599996112000,3","1,88218",,"6,17284","48599996112000,3","0,00248"
"6,18812","48479990691841,8","1,88121",,"6,18812","48479990691841,8","0,0025"
"6,20347","48360030756979,6","1,88022",,"6,20347","48360030756979,6","0,00253"
"6,21891","48239964881305,6","1,87922",,"6,21891","48239964881305,6","0,00256"
"6,23441","48120030604339,5","1,87821",,"6,23441","48120030604339,5","0,00258"
"6,25",48000000000000,"1,8772",,"6,25",48000000000000,"0,00261"
"6,26566","47880031792341,1","1,87617",,"6,26566","47880031792341,1","0,00264"
"6,28141","47759977457290,6","1,87513",,"6,28141","47759977457290,6","0,00267"
"6,29723","47639994092640,7","1,87408",,"6,29723","47639994092640,7","0,0027"
"6,31313","47520009884162,1","1,87302",,"6,31313","47520009884162,1","0,00273"
"6,32911","47400029388018,2","1,87194",,"6,32911","47400029388018,2","0,00276"
"6,34518","47279982600966,4","1,87086",,"6,34518","47279982600966,4","0,00279"
"6,36132","47160023391371,6","1,86976",,"6,36132","47160023391371,6","0,00282"
"6,37755","47040007526401,2","1,86865",,"6,37755","47040007526401,2","0,00285"
"6,39386","46920013888324,1","1,86753",,"6,39386","46920013888324,1","0,00288"
"6,41026","46799973792014,7","1,8664",,"6,41026","46799973792014,7","0,00292"
"6,42674","46679965270105,8","1,86526",,"6,42674","46679965270105,8","0,00295"
"6,4433","46559992550401,2","1,8641",,"6,4433","46559992550401,2","0,00298"
"6,45995","46439987925603,1","1,86293",,"6,45995","46439987925603,1","0,00302"
"6,47668","46320028162577,1","1,86175",,"6,47668","46320028162577,1","0,00305"
"6,49351","46199975052013,5","1,86055",,"6,49351","46199975052013,5","0,00309"
"6,51042","46079976407052,1","1,85934",,"6,51042","46079976407052,1","0,00312"
"6,52742","45959965805785,4","1,85812",,"6,52742","45959965805785,4","0,00316"
"6,5445","45840018336007,3","1,85688",,"6,5445","45840018336007,3","0,0032"
"6,56168",45719998536960,"1,85563",,"6,56168",45719998536960,"0,00324"
"6,57895","45599981760007,3","1,85436",,"6,57895","45599981760007,3","0,00327"
"6,59631","45479972893936,2","1,85308",,"6,59631","45479972893936,2","0,00331"
"6,61376","45359976775691,9","1,85179",,"6,61376","45359976775691,9","0,00335"
"6,6313","45239998190400,1","1,85048",,"6,6313","45239998190400,1","0,00339"
"6,64894",45119974010895,"1,84915",,"6,64894",45119974010895,"0,00344"
"6,66667","44999977500011,3","1,84781",,"6,66667","44999977500011,3","0,00348"
"6,68449","44880013284483,9","1,84645",,"6,68449","44880013284483,9","0,00352"
"6,70241","44760019157288,2","1,84508",,"6,70241","44760019157288,2","0,00356"
"6,72043",44640000714240,"1,84369",,"6,72043",44640000714240,"0,00361"
"6,73854","44520029561299,6","1,84228",,"6,73854","44520029561299,6","0,00365"
"6,75676","44399978688010,2","1,84086",,"6,75676","44399978688010,2","0,0037"
"6,77507","44279985299044,9","1,83942",,"6,77507","44279985299044,9","0,00375"
"6,79348","44159988695042,9","1,83796",,"6,79348","44159988695042,9","0,0038"
"6,81199","44039994186720,8","1,83649",,"6,81199","44039994186720,8","0,00384"
"6,8306","43920007027201,1","1,83499",,"6,8306","43920007027201,1","0,00389"
"6,84932","43799968464022,7","1,83348",,"6,84932","43799968464022,7","0,00395"
"6,86813","43680011880963,2","1,83195",,"6,86813","43680011880963,2","0,004"
"6,88705",43560014810405,"1,8304",,"6,88705",43560014810405,"0,00405"
"6,90608","43439983319046,4","1,82883",,"6,90608","43439983319046,4","0,0041"
"6,92521","43319985964324,6","1,82724",,"6,92521","43319985964324,6","0,00416"
"6,94444","43200027648017,7","1,82563",,"6,94444","43200027648017,7","0,00422"
"6,96379","43079989488482,6","1,824",,"6,96379","43079989488482,6","0,00427"
"6,98324","42960001374720,1","1,82234",,"6,98324","42960001374720,1","0,00433"
"7,0028","42840006854401,1","1,82067",,"7,0028","42840006854401,1","0,00439"
"7,02247","42720011619843,2","1,81897",,"7,02247","42720011619843,2","0,00445"
"7,04225","42600021300010,7","1,81726",,"7,04225","42600021300010,7","0,00451"
"7,06215","42479981308808,2","1,81552",,"7,06215","42479981308808,2","0,00458"
"7,08215","42360017791207,5","1,81375",,"7,08215","42360017791207,5","0,00464"
"7,10227","42240016220166,2","1,81196",,"7,10227","42240016220166,2","0,00471"
"7,12251","42119982983526,9","1,81015",,"7,12251","42119982983526,9","0,00477"
"7,14286","41999983200006,7","1,80832",,"7,14286","41999983200006,7","0,00484"
"7,16332","41880022112651,7","1,80645",,"7,16332","41880022112651,7","0,00491"
"7,18391","41759988641283,1","1,80457",,"7,18391","41759988641283,1","0,00499"
"7,20461","41640005496480,7","1,80266",,"7,20461","41640005496480,7","0,00506"
"7,22543","41520020261769,9","1,80072",,"7,22543","41520020261769,9","0,00514"
"7,24638",41399981784008,"1,79875",,"7,24638",41399981784008,"0,00521"
"7,26744","41280010567682,7","1,79675",,"7,26744","41280010567682,7","0,00529"
"7,28863","41159998518240,1","1,79473",,"7,28863","41159998518240,1","0,00537"
"7,30994","41040008536321,8","1,79268",,"7,30994","41040008536321,8","0,00545"
"7,33138","40919990506562,2","1,7906",,"7,33138","40919990506562,2","0,00554"
"7,35294","40800006528001,1","1,78849",,"7,35294","40800006528001,1","0,00563"
"7,37463","40680006996961,2","1,78634",,"7,37463","40680006996961,2","0,00571"
"7,39645","40559998377600,1","1,78417",,"7,39645","40559998377600,1","0,0058"
"7,4184","40439987059204,1","1,78197",,"7,4184","40439987059204,1","0,0059"
"7,44048","40319979356170,6","1,77973",,"7,44048","40319979356170,6","0,00599"
"7,46269","40199981508008,5","1,77745",,"7,46269","40199981508008,5","0,00609"
"7,48503",40079999679360,"1,77515",,"7,48503",40079999679360,"0,00619"
"7,50751","39959986733284,4","1,7728",,"7,50751","39959986733284,4","0,00629"
"7,53012","39840002549760,2","1,77043",,"7,53012","39840002549760,2","0,0064"
"7,55287",39720000476640,"1,76801",,"7,55287",39720000476640,"0,0065"
"7,57576","39599987328004,1","1,76556",,"7,57576","39599987328004,1","0,00661"
"7,59878",39480021792972,"1,76307",,"7,59878",39480021792972,"0,00673"
"7,62195",39360006297601,"1,76054",,"7,62195",39360006297601,"0,00684"
"7,64526",39239999686080,"1,75797",,"7,64526",39239999686080,"0,00696"
"7,66871","39120008449921,8","1,75536",,"7,66871","39120008449921,8","0,00709"
"7,69231","38999988300003,5","1,7527",,"7,69231","38999988300003,5","0,00721"
"7,71605","38879996889600,2","1,75",,"7,71605","38879996889600,2","0,00734"
"7,73994","38759990387522,4","1,74726",,"7,73994","38759990387522,4","0,00748"
"7,76398",38639975888655,"1,74447",,"7,76398",38639975888655,"0,00761"
"7,78816","38520009861122,5","1,74164",,"7,78816","38520009861122,5","0,00775"
"7,8125",38400000000000,"1,73876",,"7,8125",38400000000000,"0,0079"
"7,83699","38280002909280,2","1,73583",,"7,83699","38280002909280,2","0,00805"
"7,86164","38159976798734,1","1,73284",,"7,86164","38159976798734,1","0,0082"
"7,88644","38039977480333,3","1,72981",,"7,88644","38039977480333,3","0,00836"
"7,91139","37920011527683,5","1,72673",,"7,91139","37920011527683,5","0,00852"
"7,93651","37799990172002,6","1,72358",,"7,93651","37799990172002,6","0,00869"
"7,96178",37680016277767,"1,72039",,"7,96178",37680016277767,"0,00886"
"7,98722","37560002103360,1","1,71713",,"7,98722","37560002103360,1","0,00904"
"8,01282","37440002396160,2","1,71382",,"8,01282","37440002396160,2","0,00922"
"8,03859","37319977757293,3","1,71045",,"8,03859","37319977757293,3","0,00941"
"8,06452","37199982144008,6","1,70701",,"8,06452","37199982144008,6","0,00961"
"8,09061","37080022396333,5","1,70351",,"8,09061","37080022396333,5","0,00981"
"8,11688","36960014192645,4","1,69995",,"8,11688","36960014192645,4","0,01002"
"8,14332","36840011199363,4","1,69631",,"8,14332","36840011199363,4","0,01024"
"8,16993","36720020856971,8","1,69261",,"8,16993","36720020856971,8","0,01046"
"8,19672","36600005856000,9","1,68884",,"8,19672","36600005856000,9","0,01069"
"8,22368","36480018677769,6","1,68499",,"8,22368","36480018677769,6","0,01093"
"8,25083","36359978329452,9","1,68106",,"8,25083","36359978329452,9","0,01118"
"8,27815","36239981155209,8","1,67706",,"8,27815","36239981155209,8","0,01144"
"8,30565","36119990608802,4","1,67298",,"8,30565","36119990608802,4","0,01171"
"8,33333","36000014400005,8","1,66881",,"8,33333","36000014400005,8","0,01198"
"8,3612","35880017222408,3","1,66455",,"8,3612","35880017222408,3","0,01227"
"8,38926","35760007438081,5","1,66021",,"8,38926","35760007438081,5","0,01257"
"8,41751","35639993299681,3","1,65578",,"8,41751","35639993299681,3","0,01288"
"8,44595","35519982950408,2","1,65125",,"8,44595","35519982950408,2","0,0132"
"8,47458","35399984424006,9","1,64662",,"8,47458","35399984424006,9","0,01354"
"8,5034","35280005644800,9","1,6419",,"8,5034","35280005644800,9","0,01389"
"8,53242",35160013220165,"1,63706",,"8,53242",35160013220165,"0,01425"
"8,56164",35040015697927,"1,63212",,"8,56164",35040015697927,"0,01463"
"8,59107","34919980863850,5","1,62707",,"8,59107","34919980863850,5","0,01503"
"8,62069","34799998608000,1","1,62191",,"8,62069","34799998608000,1","0,01544"
"8,65052","34679996115840,4","1,61662",,"8,65052","34679996115840,4","0,01587"
"8,68056","34559982305289,1","1,61121",,"8,68056","34559982305289,1","0,01632"
"8,7108","34440005510400,9","1,60567",,"8,7108","34440005510400,9","0,01679"
"8,74126","34319995057920,7","1,59999",,"8,74126","34319995057920,7","0,01728"
"8,77193",34199999316000,"1,59418",,"8,77193",34199999316000,"0,0178"
"8,80282","34079988003844,2","1,58823",,"8,80282","34079988003844,2","0,01834"
"8,83392","33960008693762,2","1,58212",,"8,83392","33960008693762,2","0,01891"
"8,86525","33839993232001,4","1,57586",,"8,86525","33839993232001,4","0,01951"
"8,8968","33719989209603,4","1,56944",,"8,8968","33719989209603,4","0,02013"
"8,92857","33600005376000,9","1,56285",,"8,92857","33600005376000,9","0,02079"
"8,96057",33480012990245,"1,55608",,"8,96057",33480012990245,"0,02149"
"8,99281","33359984254087,4","1,54913",,"8,99281","33359984254087,4","0,02222"
"9,02527","33240002792160,2","1,54199",,"9,02527","33240002792160,2","0,023"
"9,05797","33120003709440,4","1,53466",,"9,05797","33120003709440,4","0,02382"
"9,09091","32999996700000,3","1,52712",,"9,09091","32999996700000,3","0,02468"
"9,12409","32879991319682,3","1,51936",,"9,12409","32879991319682,3","0,0256"
"9,15751","32759996986080,3","1,51137",,"9,15751","32759996986080,3","0,02657"
"9,19118","32639987466244,8","1,50315",,"9,19118","32639987466244,8","0,02761"
"9,22509","32520007934881,9","1,49468",,"9,22509","32520007934881,9","0,02871"
"9,25926","32399997408000,2","1,48596",,"9,25926","32399997408000,2","0,02987"
"9,29368",32280001032960,"1,47696",,"9,29368",32280001032960,"0,03112"
"9,32836","32159993825281,2","1,46768",,"9,32836","32159993825281,2","0,03245"
"9,3633","32039985902406,2","1,45811",,"9,3633","32039985902406,2","0,03387"
"9,3985","31919987232005,1","1,44822",,"9,3985","31919987232005,1","0,0354"
"9,43396","31800007632001,8","1,438",,"9,43396","31800007632001,8","0,03703"
"9,4697","31679989862403,2","1,42744",,"9,4697","31679989862403,2","0,03878"
"9,5057","31560011361604,1","1,41651",,"9,5057","31560011361604,1","0,04067"
"9,54198","31440015594247,7","1,4052",,"9,54198","31440015594247,7","0,0427"
"9,57854","31320013279685,6","1,39349",,"9,57854","31320013279685,6","0,0449"
"9,61538","31200014976007,2","1,38136",,"9,61538","31200014976007,2","0,04727"
"9,65251",31079998881120,"1,36879",,"9,65251",31079998881120,"0,04984"
"9,68992",30960007925762,"1,35574",,"9,68992",30960007925762,"0,05263"
"9,72763","30839988774244,1","1,3422",,"9,72763","30839988774244,1","0,05567"
"9,76563","30719984271368,1","1,32814",,"9,76563","30719984271368,1","0,05898"
"9,80392","30600004896000,8","1,31353",,"9,80392","30600004896000,8","0,06259"
"9,84252",30479999024640,"1,29834",,"9,84252",30479999024640,"0,06655"
"9,88142","30360008986562,7","1,28254",,"9,88142","30360008986562,7","0,07088"
"9,92063","30240014999047,4","1,2661",,"9,92063","30240014999047,4","0,07564"
"9,96016","30119998072320,1","1,24899",,"9,96016","30119998072320,1","0,08089"
10,30000000000000,"1,23117",,10,30000000000000,"0,08668"
"10,04016","29880001912320,1","1,21261",,"10,04016","29880001912320,1","0,09308"
"10,08065","29759985715206,9","1,19329",,"10,08065","29759985715206,9","0,10017"
"10,12146","29639992649281,8","1,17317",,"10,12146","29639992649281,8","0,10805"
"10,1626","29520004723200,8","1,15223",,"10,1626","29520004723200,8","0,11681"
"10,20408","29400004704000,8","1,13045",,"10,20408","29400004704000,8","0,12658"
"10,2459","29280004684800,8","1,10782",,"10,2459","29280004684800,8","0,13749"
"10,28807","29159988219364,8","1,08435",,"10,28807","29159988219364,8","0,1497"
"10,33058","29039995818240,6","1,06005",,"10,33058","29039995818240,6","0,16336"
"10,37344","28920011105284,3","1,03499",,"10,37344","28920011105284,3","0,17868"
"10,41667","28799990784002,9","1,00922",,"10,41667","28799990784002,9","0,19585"
"10,46025","28680002868000,3","0,98287",,"10,46025","28680002868000,3","0,21511"
"10,5042","28560004569600,7","0,95611",,"10,5042","28560004569600,7","0,23667"
"10,54852","28440008645762,6","0,92917",,"10,54852","28440008645762,6","0,26076"
"10,59322",28320000906240,"0,90236",,"10,59322",28320000906240,"0,28758"
"10,6383","28199994360001,1","0,87604",,"10,6383","28199994360001,1","0,31728"
"10,68376","28080001797120,1","0,85067",,"10,68376","28080001797120,1","0,34993"
"10,72961","27960009730083,4","0,82671",,"10,72961","27960009730083,4","0,38551"
"10,77586",27840005345281,"0,80467",,"10,77586",27840005345281,"0,42383"
"10,82251","27720002106720,2","0,78498",,"10,82251","27720002106720,2","0,46461"
"10,86957","27599987856005,3","0,76798",,"10,86957","27599987856005,3","0,50742"
"10,91703","27480001428960,1","0,75389",,"10,91703","27480001428960,1","0,5518"
"10,96491","27360005690881,2","0,74276",,"10,96491","27360005690881,2","0,59725"
"11,01322","27239989757763,8","0,73454",,"11,01322","27239989757763,8","0,64333"
"11,06195","27119992406402,1","0,72908",,"11,06195","27119992406402,1","0,68967"
"11,11111","27000002700000,3","0,72617",,"11,11111","27000002700000,3","0,736"
"11,16071",26880010321924,"0,7256",,"11,16071",26880010321924,"0,78213"
"11,21076","26760005566081,2","0,72717",,"11,21076","26760005566081,2","0,82792"
"11,26126","26640002983680,3","0,73068",,"11,26126","26640002983680,3","0,87332"
"11,31222","26519993423041,6","0,73599",,"11,31222","26519993423041,6","0,91828"
"11,36364","26399991552002,7","0,74298",,"11,36364","26399991552002,7","0,96278"
"11,41553","26279988752164,8","0,75154",,"11,41553","26279988752164,8","1,00683"
"11,46789",26159999790720,"0,76158",,"11,46789",26159999790720,"1,0504"
"11,52074","26039993958721,4","0,77303",,"11,52074","26039993958721,4","1,09351"
"11,57407","25920009123843,2","0,78583",,"11,57407","25920009123843,2","1,13614"
"11,62791","25799993292001,7","0,7999",,"11,62791","25799993292001,7","1,17832"
"11,68224","25680006574081,7","0,81518",,"11,68224","25680006574081,7","1,22006"
"11,73709","25559998261920,1","0,83162",,"11,73709","25559998261920,1","1,26139"
"11,79245","25440006105601,5","0,8492",,"11,79245","25440006105601,5","1,30238"
"11,84834","25320002633280,3","0,8679",,"11,84834","25320002633280,3","1,34309"
"11,90476","25200004032000,6","0,88774",,"11,90476","25200004032000,6","1,38357"
"11,96172","25080005216641,1","0,90879",,"11,96172","25080005216641,1","1,42389"
"12,01923","24960001597440,1","0,93114",,"12,01923","24960001597440,1","1,46408"
"12,07729","24840009637923,7","0,9549",,"12,07729","24840009637923,7","1,50416"
"12,13592","24720004746240,9","0,98023",,"12,13592","24720004746240,9","1,54407"
"12,19512","24600003936000,6","1,00724",,"12,19512","24600003936000,6","1,58372"
"12,2549","24480003916800,6","1,03606",,"12,2549","24480003916800,6","1,62298"
"12,31527","24360001851360,1","1,06677",,"12,31527","24360001851360,1","1,66165"
"12,37624","24239995345920,9","1,09939",,"12,37624","24239995345920,9","1,69952"
"12,43781","24120001833120,1","1,13389",,"12,43781","24120001833120,1","1,73637"
"12,5",24000000000000,"1,17019",,"12,5",24000000000000,"1,772"
"12,56281","23880007737122,5","1,20815",,"12,56281","23880007737122,5","1,80623"
"12,62626",23760004942081,"1,24761",,"12,62626",23760004942081,"1,83891"
"12,69036","23639991300483,2","1,28836",,"12,69036","23639991300483,2","1,86995"
"12,7551","23520003763200,6","1,33021",,"12,7551","23520003763200,6","1,89931"
"12,82051","23400005148001,1","1,37296",,"12,82051","23400005148001,1","1,92701"
"12,8866","23279996275200,6","1,41643",,"12,8866","23279996275200,6","1,9531"
"12,95337","23159996201760,6","1,46046",,"12,95337","23159996201760,6","1,97768"
"13,02083","23040005898241,5","1,50496",,"13,02083","23040005898241,5","2,00091"
"13,08901",22919991657123,"1,54987",,"13,08901",22919991657123,"2,02297"
"13,15789",22800008208003,"1,59524",,"13,15789",22800008208003,"2,04403"
"13,22751","22680005533921,3","1,64118",,"13,22751","22680005533921,3","2,06426"
"13,29787","22560003970560,7","1,68788",,"13,29787","22560003970560,7","2,08377"
"13,36898",22440006642242,"1,73559",,"13,36898",22440006642242,"2,10258"
"13,44086",22320000357120,"1,7846",,"13,44086",22320000357120,"2,12061"
"13,51351","22200005772001,5","1,83517",,"13,51351","22200005772001,5","2,13766"
"13,58696","22079994347521,4","1,8875",,"13,58696","22079994347521,4","2,15339"
"13,6612","21960003513600,6","1,9417",,"13,6612","21960003513600,6","2,16738"
"13,73626","21840005940481,6","1,99769",,"13,73626","21840005940481,6","2,17916"
"13,81215","21720007384802,5","2,05527",,"13,81215","21720007384802,5","2,18826"
"13,88889","21599998272000,1","2,11403",,"13,88889","21599998272000,1","2,1943"
"13,96648",21480000687360,"2,17347",,"13,96648",21480000687360,"2,19702"
"14,04494","21360005809921,6","2,23302",,"14,04494","21360005809921,6","2,19635"
"14,12429","21240005692321,5","2,29211",,"14,12429","21240005692321,5","2,19244"
"14,20455","21119993241602,2","2,35028",,"14,20455","21119993241602,2","2,18559"
"14,28571","21000006300001,9","2,40723",,"14,28571","21000006300001,9","2,17626"
